485,1
0,0.359695383
0.001,0.359621924
0.002,0.359564187
0.003,0.359522638
0.004,0.359497715
0.005,0.359489826
0.006,0.359499337
0.007,0.359526574
0.008,0.359571817
0.009,0.359635297
0.01,0.359717192
0.011,0.35981763
0.012,0.359936682
0.013,0.360074364
0.014,0.360230636
0.015,0.3604054
0.016,0.360598504
0.017,0.36080974
0.018,0.361038847
0.019,0.361285512
0.02,0.361549373
0.021,0.361830019
0.022,0.362126995
0.023,0.362439802
0.024,0.362767897
0.025,0.363110697
0.026,0.363467576
0.027,0.363837864
0.028,0.364220842
0.029,0.364615739
0.03,0.365021729
0.031,0.365437925
0.032,0.365863382
0.033,0.366297094
0.034,0.366737999
0.035,0.36718498
0.036,0.367636874
0.037,0.368092476
0.038,0.368550558
0.039,0.369009881
0.04,0.369469221
0.041,0.369927386
0.042,0.370383246
0.043,0.370835749
0.044,0.371283944
0.045,0.371727
0.046,0.37216422
0.047,0.37259505
0.048,0.373019094
0.049,0.373436116
0.05,0.37384605
0.051,0.374248994
0.052,0.374645217
0.053,0.37503515
0.054,0.37541938
0.055,0.37579864
0.056,0.376173795
0.057,0.376545823
0.058,0.376915794
0.059,0.377284842
0.06,0.377654137
0.061,0.378024858
0.062,0.378398161
0.063,0.378775149
0.064,0.379156847
0.065,0.379544172
0.066,0.379937908
0.067,0.38033869
0.068,0.380746986
0.069,0.381163097
0.07,0.381587151
0.071,0.382019111
0.072,0.382458782
0.073,0.382905824
0.074,0.383359763
0.075,0.383820009
0.076,0.384285864
0.077,0.38475654
0.078,0.385231163
0.079,0.385708788
0.08,0.386188395
0.081,0.386668901
0.082,0.387149165
0.083,0.387627992
0.084,0.388104145
0.085,0.388576354
0.086,0.389043336
0.087,0.389503805
0.088,0.389956489
0.089,0.390400149
0.09,0.39083359
0.091,0.391255677
0.092,0.391665346
0.093,0.392061617
0.094,0.392443595
0.095,0.392810487
0.096,0.3931616
0.097,0.393496348
0.098,0.39381426
0.099,0.394114976
0.1,0.394398257
0.101,0.394663983
0.102,0.394912153
0.103,0.39514288
0.104,0.395356392
0.105,0.395553017
0.106,0.395733183
0.107,0.395897403
0.108,0.39604627
0.109,0.396180445
0.11,0.396300647
0.111,0.396407641
0.112,0.396502227
0.113,0.396585229
0.114,0.396657481
0.115,0.39671982
0.116,0.396773073
0.117,0.39681806
0.118,0.396855579
0.119,0.396886411
0.12,0.396911317
0.121,0.396931032
0.122,0.396946269
0.123,0.396957713
0.124,0.396966017
0.125,0.3969718
0.126,0.396975641
0.127,0.396978075
0.128,0.396979593
0.129,0.396980635
0.13,0.396981593
0.131,0.396982815
0.132,0.3969846
0.133,0.396987209
0.134,0.396990864
0.135,0.396995752
0.136,0.397002027
0.137,0.397009816
0.138,0.39701922
0.139,0.397030319
0.14,0.397043169
0.141,0.397057808
0.142,0.397074255
0.143,0.39709251
0.144,0.397112556
0.145,0.397134354
0.146,0.39715785
0.147,0.397182967
0.148,0.397209609
0.149,0.39723766
0.15,0.397266981
0.151,0.397297416
0.152,0.397328785
0.153,0.397360895
0.154,0.397393535
0.155,0.397426481
0.156,0.397459502
0.157,0.397492356
0.158,0.397524799
0.159,0.397556582
0.16,0.397587452
0.161,0.397617156
0.162,0.397645441
0.163,0.397672051
0.164,0.39769673
0.165,0.397719223
0.166,0.397739273
0.167,0.397756625
0.168,0.397771024
0.169,0.397782213
0.17,0.39778994
0.171,0.397793949
0.172,0.397793988
0.173,0.397789805
0.174,0.397781152
0.175,0.397767786
0.176,0.397749467
0.177,0.397725963
0.178,0.397697048
0.179,0.3976625
0.18,0.397622104
0.181,0.397575651
0.182,0.397522936
0.183,0.397463761
0.184,0.397397935
0.185,0.397325274
0.186,0.397245598
0.187,0.397158737
0.188,0.397064524
0.189,0.396962798
0.19,0.396853408
0.191,0.396736209
0.192,0.396611066
0.193,0.396477853
0.194,0.396336457
0.195,0.396186778
0.196,0.396028727
0.197,0.39586223
0.198,0.39568723
0.199,0.395503683
0.2,0.395311566
0.201,0.395110872
0.202,0.39490161
0.203,0.394683805
0.204,0.394457498
0.205,0.394222743
0.206,0.393979609
0.207,0.393728175
0.208,0.393468533
0.209,0.393200789
0.21,0.392925058
0.211,0.39264147
0.212,0.392350167
0.213,0.392051307
0.214,0.391745062
0.215,0.391431618
0.216,0.391111178
0.217,0.390783961
0.218,0.390450203
0.219,0.390110161
0.22,0.389764112
0.221,0.389412357
0.222,0.389055221
0.223,0.388693055
0.224,0.388326236
0.225,0.387955162
0.226,0.387580258
0.227,0.387201969
0.228,0.386820767
0.229,0.386437146
0.23,0.386051622
0.231,0.385664737
0.232,0.385277053
0.233,0.384889153
0.234,0.384501637
0.235,0.38411512
0.236,0.383730232
0.237,0.38334761
0.238,0.382967902
0.239,0.382591766
0.24,0.382219864
0.241,0.381852864
0.242,0.381491441
0.243,0.38113627
0.244,0.380788024
0.245,0.380447375
0.246,0.380114986
0.247,0.37979151
0.248,0.379477591
0.249,0.379173861
0.25,0.378880939
0.251,0.378599428
0.252,0.378329916
0.253,0.378072972
0.254,0.377829142
0.255,0.377598948
0.256,0.377382879
0.257,0.377181394
0.258,0.376994912
0.259,0.376823805
0.26,0.376668394
0.261,0.37652894
0.262,0.376405636
0.263,0.376298596
0.264,0.376207849
0.265,0.376133328
0.266,0.376074864
0.267,0.376032172
0.268,0.376004849
0.269,0.375992368
0.27,0.375994073
0.271,0.376009177
0.272,0.376036769
0.273,0.376075811
0.274,0.376125149
0.275,0.376183526
0.276,0.376249588
0.277,0.376321905
0.278,0.376398981
0.279,0.376479274
0.28,0.37656121
0.281,0.376643204
0.282,0.376723684
0.283,0.376801106
0.284,0.376873978
0.285,0.376940877
0.286,0.377000469
0.287,0.377051526
0.288,0.377092946
0.289,0.377123766
0.29,0.377143182
0.291,0.377150556
0.292,0.377145422
0.293,0.377127493
0.294,0.377096651
0.295,0.377052942
0.296,0.376996567
0.297,0.376927871
0.298,0.37684733
0.299,0.376755537
0.3,0.376653188
0.301,0.376541067
0.302,0.376420026
0.303,0.376290968
0.304,0.37615483
0.305,0.376012567
0.306,0.375865131
0.307,0.375713456
0.308,0.375558446
0.309,0.375400955
0.31,0.375241785
0.311,0.375081674
0.312,0.374921289
0.313,0.374761227
0.314,0.374602011
0.315,0.374444087
0.316,0.37428783
0.317,0.374133546
0.318,0.373981477
0.319,0.373831804
0.32,0.373684661
0.321,0.373540132
0.322,0.373398263
0.323,0.373259068
0.324,0.373122535
0.325,0.372988634
0.326,0.372857322
0.327,0.372728553
0.328,0.372602285
0.329,0.372478484
0.33,0.372357135
0.331,0.372238244
0.332,0.372121842
0.333,0.372007987
0.334,0.371896766
0.335,0.371788295
0.336,0.371682715
0.337,0.371580198
0.338,0.371480942
0.339,0.371385169
0.34,0.371293129
0.341,0.371205091
0.342,0.371121349
0.343,0.371042213
0.344,0.370968013
0.345,0.370899092
0.346,0.370835808
0.347,0.370778529
0.348,0.370727629
0.349,0.370683482
0.35,0.370646452
0.351,0.370616885
0.352,0.3705951
0.353,0.370581387
0.354,0.370575996
0.355,0.370579137
0.356,0.370590976
0.357,0.370611635
0.358,0.370641186
0.359,0.370679652
0.36,0.370727008
0.361,0.370783178
0.362,0.370848041
0.363,0.370921428
0.364,0.371003128
0.365,0.371092889
0.366,0.371190427
0.367,0.371295424
0.368,0.371407539
0.369,0.371526406
0.37,0.371651642
0.371,0.371782847
0.372,0.371919601
0.373,0.37206147
0.374,0.372208004
0.375,0.372358739
0.376,0.372513204
0.377,0.37267092
0.378,0.372831409
0.379,0.37299419
0.38,0.373158786
0.381,0.373324718
0.382,0.373491513
0.383,0.373658694
0.384,0.373825787
0.385,0.373992314
0.386,0.374157797
0.387,0.37432175
0.388,0.374483683
0.389,0.374643098
0.39,0.374799492
0.391,0.374952355
0.392,0.375101171
0.393,0.37524542
0.394,0.37538458
0.395,0.375518128
0.396,0.375645543
0.397,0.37576631
0.398,0.375879924
0.399,0.375985888
0.4,0.376083721
0.401,0.376172956
0.402,0.376253143
0.403,0.376323856
0.404,0.376384689
0.405,0.376435261
0.406,0.376475221
0.407,0.376504252
0.408,0.376522068
0.409,0.37652842
0.41,0.3765231
0.411,0.376505937
0.412,0.3764768
0.413,0.3764356
0.414,0.376382286
0.415,0.376316849
0.416,0.376239316
0.417,0.37614975
0.418,0.37604825
0.419,0.375934947
0.42,0.375810004
0.421,0.375673612
0.422,0.37552599
0.423,0.37536738
0.424,0.375198045
0.425,0.375018268
0.426,0.374828346
0.427,0.374628587
0.428,0.374419307
0.429,0.374200831
0.43,0.373973487
0.431,0.373737605
0.432,0.373493518
0.433,0.373241558
0.434,0.37298206
0.435,0.372715357
0.436,0.372441783
0.437,0.372161673
0.438,0.371875358
0.439,0.371583171
0.44,0.371285443
0.441,0.370982505
0.442,0.370674683
0.443,0.370362305
0.444,0.370045697
0.445,0.36972518
0.446,0.369401077
0.447,0.369073706
0.448,0.368743383
0.449,0.368410427
0.45,0.368075155
0.451,0.367737894
0.452,0.367398976
0.453,0.367058741
0.454,0.366717541
0.455,0.366375734
0.456,0.366033689
0.457,0.365691778
0.458,0.365350381
0.459,0.365009886
0.46,0.364670684
0.461,0.36433318
0.462,0.363997785
0.463,0.363664925
0.464,0.363335038
0.465,0.363008576
0.466,0.362686008
0.467,0.362367816
0.468,0.362054503
0.469,0.361746586
0.47,0.361444602
0.471,0.361149108
0.472,0.36086068
0.473,0.360579913
0.474,0.360307424
0.475,0.360043844
0.476,0.359789822
0.477,0.359546022
0.478,0.359313116
0.479,0.35909179
0.48,0.358882731
0.481,0.358686633
0.482,0.358504184
0.483,0.358336069
0.484,0.358182963
